,unigram_values,bigram_values
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,145.11220287969945,98.69035518360951
4,0.0,0.0
5,10.932869901643995,5.2877542383800815
6,5.246604324064159,2.37720466375585
7,4.4233540571071615,2.32949066552018
8,7.889178782549732,0.5053622081322098
9,62.727149906435486,32.835602343267965
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,75.49052462060573,27.5841322597048
16,36.97558562012716,19.007044303474814
17,21.860687713740784,7.642056530681644
18,0.0,0.0
19,120.05726831833857,54.75725574451823
20,12.998308083485039,5.487220353839481
21,13.617885962989883,5.2082418363354845
22,8.013629819326523,3.324823910508772
23,22.186975575131452,9.19239958263899
24,14.473375690569668,5.858139046993529
25,1.2979345237620072,0.4670119056480625
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,115.63232024141271,59.29550456351919
34,80.23526194678931,44.04503943028531
35,20.987358828550153,12.22792158596176
36,10.630691640249266,4.820410048226693
37,0.0,0.0
